order_item_id,amazon_order_id,is_gift,is_transparency,asin,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,condition_id,condition_note,condition_subtype_id,deemed_reseller_category,ioss_number,item_approval_context_approval_status,item_approval_context_approval_type,item_price_amount,item_price_currency_code,item_tax_amount,item_tax_currencycode,points_granted_monetary_amount,points_granted_monetary_currency_code,points_granted_points_number,price_designation,product_info_detail_number_of_items,promotion_discount_amount,promotion_discount_currency_code,promotion_discount_tax_currency_code,promotion_discount_tax_amount,quantity_ordered,quantity_shipped,scheduled_delivery_end_date,scheduled_delivery_start_date,seller_sku,serial_number_required,shipping_discount_amount,shipping_discount_currency_code,shipping_discount_tax_amount,shipping_discount_tax_currency_code,shipping_price_amount,shipping_price_currency_code,shipping_tax_amount,shipping_tax_currency_code,store_chain_store_id,tax_collection_model,tax_collection_responsible_party,title
ITEM00323 ,ORDER00175,False,True,B0E7STG6504,False,Changed mind,New,Note for condition 18,Club,IOSS,IOSS-42187,Approved,Automatic,192.79,USD,12.77,USD,0.49,USD,4,Standard,6,11.41,USD,USD,2.95,7,6,2025-02-02,2025-01-24,SKU-3576,False,1.14,USD,1.91,USD,15.27,USD,2.25,USD,Store-45,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00324 ,ORDER00176,False,True,B0E7STG5353,True,Changed mind,Club,Note for condition 55,Very Good,UOSS,IOSS-54204,Pending,Manual,163.78,USD,42.77,USD,1.64,USD,87,Standard,6,10.11,USD,USD,4.69,3,3,2025-01-31,2025-01-28,SKU-3062,False,0.02,USD,1.28,USD,7.97,USD,1.26,USD,Store-13,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00325 ,ORDER00176,True,True,B0E7STG8314,False,Delayed delivery,Used,Note for condition 20,Warranty,IOSS,IOSS-40234,Pending,Automatic,154.32,USD,22.08,USD,3.86,USD,19,Standard,4,2.75,USD,USD,4.48,8,7,2025-02-02,2025-01-24,SKU-4495,False,4.48,USD,1.45,USD,19.77,USD,2.16,USD,Store-23,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00326 ,ORDER00176,False,True,B0E7STG8156,False,Changed mind,New,Note for condition 2,Very Good,IOSS,IOSS-98378,Approved,Manual,290.42,USD,23.35,USD,4.16,USD,71,Standard,1,-19.20,USD,USD,"3,000.87",7,4,2025-02-01,2025-01-26,SKU-8465,True,"-4,000.22",USD,0.01,USD,"-1,000.54",USD,"-3,123.69",USD,Store-91,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00327 ,ORDER00176,False,False,B0E7STG9134,True,Found cheaper,Preorder,Note for condition 72,OEM,UOSS,IOSS-18437,Approved,Automatic,422.26,USD,15.76,USD,0.14,USD,15,Standard,1,16.33,USD,USD,4.42,10,1,2025-01-31,2025-01-28,SKU-1698,False,0.36,USD,0.82,USD,0.94,USD,0.32,USD,Store-74,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00328 ,ORDER00176,False,True,B0E7STG5294,True,Found cheaper,Refurbished,Note for condition 58,Club,UOSS,IOSS-99956,Rejected,Manual,330.37,USD,32.77,USD,0.23,USD,86,Standard,7,4.21,USD,USD,4.71,4,1,2025-02-01,2025-01-24,SKU-4436,False,4.99,USD,0.94,USD,12.84,USD,0.46,USD,Store-72,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00329 ,ORDER00177,True,False,B0E7STG6065,True,Delayed delivery,Collectible,Note for condition 77,Any,UOSS,IOSS-65398,Rejected,Manual,11.59,USD,28.35,USD,1.59,USD,40,Standard,3,3.15,USD,USD,2.23,2,1,2025-02-02,2025-01-28,SKU-4391,True,6.61,USD,0.86,USD,17.2,USD,1.16,USD,Store-53,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00330 ,ORDER00177,True,True,B0E7STG9135,True,Found cheaper,Used,Note for condition 43,Acceptable,UOSS,IOSS-60775,Pending,Manual,395.95,USD,20.55,USD,1.02,USD,73,Standard,5,10.05,USD,USD,3.85,6,2,2025-02-01,2025-01-23,SKU-8239,True,6.43,USD,0.66,USD,10.82,USD,4.53,USD,Store-92,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00331 ,ORDER00177,False,False,B0E7STG4640,False,Changed mind,Club,Note for condition 94,Very Good,UOSS,IOSS-39006,Rejected,Manual,308.50,USD,26.68,USD,4.86,USD,59,Standard,6,1.15,USD,USD,3.87,10,9,2025-01-31,2025-01-24,SKU-3682,False,5.9,USD,1.01,USD,18.03,USD,4.45,USD,Store-24,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00332 ,ORDER00177,False,False,B0E7STG5760,False,Found cheaper,Preorder,Note for condition 70,Poor,UOSS,IOSS-55250,Rejected,Manual,370.02,USD,2.8,USD,1.79,USD,77,Standard,4,12.88,USD,USD,2.12,4,2,2025-02-02,2025-01-24,SKU-2206,True,4.49,USD,0.92,USD,17.12,USD,4.86,USD,Store-14,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00333 ,ORDER00177,False,False,B0E7STG5859,False,Found cheaper,Collectible,Note for condition 76,Open Box,UOSS,IOSS-82427,Approved,Automatic,378.86,USD,49.49,USD,1.74,USD,26,Standard,4,4.65,USD,USD,1.55,7,1,2025-01-31,2025-01-27,SKU-9753,False,7.06,USD,1.40,USD,8.54,USD,0.83,USD,Store-50,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00334 ,ORDER00178,False,True,B0E7STG4924,True,Changed mind,Used,Note for condition 30,Acceptable,IOSS,IOSS-41846,Approved,Manual,389.56,USD,32.89,USD,0.21,USD,1,Standard,4,13.85,USD,USD,2.31,1,0,2025-01-29,2025-01-24,SKU-2667,False,7.8,USD,0.66,USD,1.03,USD,2.32,USD,Store-84,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00335 ,ORDER00178,True,False,B0E7STG3847,True,Found cheaper,Club,Note for condition 52,Other,UOSS,IOSS-66461,Approved,Manual,238.15,USD,2.71,USD,1.87,USD,76,Standard,10,19.72,USD,USD,0.05,3,1,2025-01-31,2025-01-26,SKU-3275,True,9.88,USD,0.84,USD,6.23,USD,1.68,USD,Store-75,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00336 ,ORDER00179,True,False,B0E7STG3891,True,Changed mind,Refurbished,Note for condition 49,Refurbished,UOSS,IOSS-78419,Approved,Manual,349.09,USD,22.02,USD,0.91,USD,68,Standard,7,16.15,USD,USD,3.67,6,4,2025-01-29,2025-01-25,SKU-7370,False,4.85,USD,1.74,USD,16.33,USD,0.44,USD,Store-48,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00337 ,ORDER00179,True,True,B0E7STG6077,False,Delayed delivery,New,Note for condition 5,Club,IOSS,IOSS-95905,Pending,Automatic,98.00,USD,10.18,USD,4.53,USD,55,Standard,7,19.82,USD,USD,"-3,001.97",5,2,2025-02-01,2025-01-28,SKU-4982,False,0.14,USD,0.21,USD,11.35,USD,0.73,USD,Store-47,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00338 ,ORDER00179,True,True,B0E7STG8028,True,Found cheaper,Club,Note for condition 51,Any,UOSS,IOSS-38340,Rejected,Automatic,214.05,USD,31.11,USD,2.56,USD,26,Standard,7,16.86,USD,USD,1.91,9,8,2025-02-01,2025-01-25,SKU-2159,True,4.56,USD,0.66,USD,16.95,USD,2.37,USD,Store-87,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00339 ,ORDER00179,True,True,B0E7STG1668,True,Changed mind,Refurbished,Note for condition 59,OEM,UOSS,IOSS-22344,Rejected,Automatic,177.58,USD,2.6,USD,2.28,USD,46,Standard,9,12.26,USD,USD,1.48,10,8,2025-01-31,2025-01-23,SKU-1951,True,2.0,USD,1.67,USD,1.76,USD,0.02,USD,Store-19,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00340 ,ORDER00179,False,False,B0E7STG7338,False,Found cheaper,Preorder,Note for condition 64,Any,UOSS,IOSS-83268,Approved,Automatic,192.47,USD,11.43,USD,3.19,USD,41,Standard,2,19.54,USD,USD,0.18,10,3,2025-01-31,2025-01-26,SKU-2670,True,1.82,USD,1.03,USD,16.03,USD,4.24,USD,Store-85,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00341 ,ORDER00180,False,False,B0E7STG9806,True,Found cheaper,Used,Note for condition 24,Any,IOSS,IOSS-71047,Rejected,Manual,253.32,USD,9.53,USD,4.81,USD,55,Standard,1,12.24,USD,USD,4.56,10,3,2025-02-02,2025-01-27,SKU-3357,True,0.89,USD,0.45,USD,19.14,USD,3.01,USD,Store-58,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00342 ,ORDER00180,False,False,B0E7STG2324,True,Delayed delivery,Used,Note for condition 39,Other,IOSS,IOSS-58617,Rejected,Manual,196.05,USD,18.03,USD,2.42,USD,16,Standard,2,19.09,USD,USD,2.13,5,0,2025-01-31,2025-01-26,SKU-7700,False,9.41,USD,0.56,USD,12.13,USD,4.43,USD,Store-19,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00343 ,ORDER00180,False,True,B0E7STG5768,True,Found cheaper,Refurbished,Note for condition 58,Club,UOSS,IOSS-99956,Rejected,Manual,192.80,USD,5.9,USD,0.23,USD,86,Standard,7,4.21,USD,USD,4.71,2,1,2025-02-01,2025-01-24,SKU-5333,False,4.99,USD,0.94,USD,12.84,USD,0.46,USD,Store-72,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00344 ,ORDER00181,False,True,B0E7STG9141,False,Found cheaper,Collectible,Note for condition 75,Refurbished,UOSS,IOSS-60489,Approved,Automatic,211.91,USD,48.05,USD,4.56,USD,47,Standard,1,17.76,USD,USD,1.31,6,6,2025-02-02,2025-01-25,SKU-1149,False,8.24,USD,0.23,USD,16.04,USD,2.26,USD,Store-45,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00345 ,ORDER00181,False,False,B0E7STG6564,False,Delayed delivery,New,Note for condition 0,New,IOSS,IOSS-43539,Approved,Automatic,228.75,USD,40.97,USD,1.06,USD,70,Standard,3,11.01,USD,USD,-3.03,5,0,2025-01-29,2025-01-28,SKU-2392,True,-9.08,USD,-0.94,USD,-4.52,USD,-2.85,USD,Store-78,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00346 ,ORDER00181,True,False,B0E7STG9204,True,Delayed delivery,Collectible,Note for condition 77,Any,UOSS,IOSS-65398,Rejected,Manual,152.60,USD,34.1,USD,1.59,USD,40,Standard,3,3.15,USD,USD,2.23,3,0,2025-02-02,2025-01-28,SKU-2033,True,6.61,USD,0.86,USD,17.2,USD,1.16,USD,Store-53,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00347 ,ORDER00182,False,False,B0E7STG9619,False,Found cheaper,Collectible,Note for condition 88,Refurbished,UOSS,IOSS-53336,Approved,Automatic,395.58,USD,12.16,USD,1.91,USD,94,Standard,10,3.14,USD,USD,1.64,7,0,2025-01-29,2025-01-27,SKU-2172,True,5.65,USD,1.38,USD,5.79,USD,3.67,USD,Store-15,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00348 ,ORDER00182,False,True,B0E7STG5724,True,Found cheaper,Used,Note for condition 34,Warranty,IOSS,IOSS-30255,Approved,Automatic,448.10,USD,13.15,USD,1.47,USD,74,Standard,8,2.33,USD,USD,0.99,5,0,2025-02-02,2025-01-26,SKU-5119,True,0.7,USD,0.71,USD,1.09,USD,3.46,USD,Store-82,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00349 ,ORDER00182,False,True,B0E7STG5079,True,Found cheaper,Preorder,Note for condition 66,New,UOSS,IOSS-61892,Approved,Automatic,411.13,USD,6.09,USD,1.65,USD,46,Standard,4,8.51,USD,USD,4.94,3,3,2025-01-29,2025-01-28,SKU-8241,True,6.32,USD,1.84,USD,0.09,USD,2.83,USD,Store-97,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00350 ,ORDER00183,False,True,B0E7STG2785,False,Delayed delivery,Club,Note for condition 12,Other,IOSS,IOSS-56140,Approved,Manual,113.84,USD,42.7,USD,4.97,USD,84,Standard,1,14.69,USD,USD,4.85,10,1,2025-02-02,2025-01-27,SKU-5968,False,7.55,USD,0.84,USD,2.19,USD,0.26,USD,Store-39,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00351 ,ORDER00183,False,True,B0E7STG1350,False,Delayed delivery,Used,Note for condition 38,Any,IOSS,IOSS-30498,Rejected,Manual,201.39,USD,2.05,USD,2.75,USD,67,Standard,4,9.92,USD,USD,1.43,7,4,2025-02-02,2025-01-25,SKU-7482,False,1.42,USD,1.05,USD,4.05,USD,0.77,USD,Store-5,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00352 ,ORDER00183,False,False,B0E7STG5567,False,Delayed delivery,Preorder,Note for condition 69,Acceptable,UOSS,IOSS-58852,Rejected,Manual,105.78,USD,9.74,USD,3.73,USD,99,Standard,6,11.72,USD,USD,0.73,5,0,2025-01-29,2025-01-26,SKU-6769,True,6.56,USD,1.81,USD,1.39,USD,0.53,USD,Store-84,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00353 ,ORDER00183,False,True,B0E7STG4113,False,Delayed delivery,Club,Note for condition 12,Other,IOSS,IOSS-56140,Approved,Manual,299.25,USD,28.96,USD,4.97,USD,84,Standard,1,14.69,USD,USD,4.85,1,0,2025-02-02,2025-01-27,SKU-6752,False,7.55,USD,0.84,USD,2.19,USD,0.26,USD,Store-39,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00354 ,ORDER00183,False,True,B0E7STG3648,True,Changed mind,Used,Note for condition 30,Acceptable,IOSS,IOSS-41846,Approved,Manual,257.00,USD,44.47,USD,0.21,USD,1,Standard,4,13.85,USD,USD,2.31,3,3,2025-01-29,2025-01-24,SKU-4926,False,7.8,USD,0.66,USD,1.03,USD,2.32,USD,Store-84,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00355 ,ORDER00184,True,False,B0E7STG8318,True,Changed mind,Refurbished,Note for condition 57,Poor,UOSS,IOSS-46900,Approved,Automatic,89.01,USD,10.35,USD,0.44,USD,81,Standard,2,0.71,USD,USD,1.55,6,4,2025-01-30,2025-01-24,SKU-1037,True,0.3,USD,0.45,USD,14.74,USD,3.28,USD,Store-23,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00356 ,ORDER00184,False,True,B0E7STG3559,True,Changed mind,Club,Note for condition 55,Very Good,UOSS,IOSS-54204,Pending,Manual,408.04,USD,38.96,USD,1.64,USD,87,Standard,6,10.11,USD,USD,4.69,5,0,2025-01-31,2025-01-28,SKU-8910,False,0.02,USD,1.28,USD,7.97,USD,1.26,USD,Store-13,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00357 ,ORDER00184,False,False,B0E7STG9206,False,Changed mind,Preorder,Note for condition 62,Refurbished,UOSS,IOSS-67527,Rejected,Manual,168.88,USD,29.54,USD,3.73,USD,47,Standard,4,14.91,USD,USD,0.03,9,4,2025-02-01,2025-01-26,SKU-3653,True,6.58,USD,1.92,USD,5.23,USD,4.63,USD,Store-100,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00358 ,ORDER00185,False,False,B0E7STG4393,True,Changed mind,Used,Note for condition 42,Very Good,IOSS,IOSS-36633,Pending,Automatic,382.63,USD,10.41,USD,0.18,USD,42,Standard,6,18.92,USD,USD,1.76,4,4,2025-02-01,2025-01-25,SKU-1685,True,2.15,USD,0.74,USD,9.17,USD,4.96,USD,Store-80,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00359 ,ORDER00185,False,True,B0E7STG8606,False,Changed mind,Refurbished,Note for condition 46,OEM,UOSS,IOSS-16200,Rejected,Manual,371.54,USD,21.73,USD,0.63,USD,61,Standard,7,1.45,USD,USD,1.79,6,6,2025-01-31,2025-01-24,SKU-9907,False,1.84,USD,0.42,USD,2.01,USD,1.87,USD,Store-82,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00360 ,ORDER00185,True,False,B0E7STG3071,False,Changed mind,Refurbished,Note for condition 60,Warranty,UOSS,IOSS-74046,Pending,Manual,151.54,USD,45.11,USD,2.37,USD,43,Standard,3,7.45,USD,USD,0.35,3,0,2025-02-01,2025-01-27,SKU-4086,True,1.72,USD,0.15,USD,13.19,USD,1.66,USD,Store-89,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00361 ,ORDER00185,False,False,B0E7STG6977,False,Changed mind,Preorder,Note for condition 62,Refurbished,UOSS,IOSS-67527,Rejected,Manual,273.17,USD,6.94,USD,3.73,USD,47,Standard,4,14.91,USD,USD,0.03,2,1,2025-02-01,2025-01-26,SKU-4417,True,6.58,USD,1.92,USD,5.23,USD,4.63,USD,Store-100,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00362 ,ORDER00185,False,False,B0E7STG5005,True,Found cheaper,New,Note for condition 1,Mint,IOSS,IOSS-11208,Rejected,Automatic,250.52,USD,39.27,USD,2.43,USD,79,Standard,7,"3,000.75",USD,USD,-0.32,3,3,2025-01-31,2025-01-23,SKU-4620,True,"1,000.01",USD,"1,000.13",USD,"1,700.76",USD,"2,111.19",USD,Store-83,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00363 ,ORDER00186,True,False,B0E7STG7611,True,Changed mind,Used,Note for condition 26,New,IOSS,IOSS-23171,Approved,Manual,382.88,USD,39.71,USD,2.99,USD,38,Standard,8,5.16,USD,USD,2.25,7,4,2025-01-31,2025-01-28,SKU-1068,False,8.91,USD,0.21,USD,11.11,USD,2.12,USD,Store-50,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00364 ,ORDER00186,False,False,B0E7STG1392,True,Changed mind,Collectible,Note for condition 81,Very Good,UOSS,IOSS-52174,Rejected,Manual,83.54,USD,8.04,USD,2.27,USD,46,Standard,1,2.42,USD,USD,3.34,1,1,2025-02-01,2025-01-26,SKU-7406,True,2.51,USD,1.09,USD,5.62,USD,2.04,USD,Store-64,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00365 ,ORDER00187,False,False,B0E7STG3934,False,Changed mind,Used,Note for condition 44,Poor,UOSS,IOSS-72636,Pending,Manual,238.48,USD,48.7,USD,3.78,USD,31,Standard,9,3.15,USD,USD,3.73,4,3,2025-02-02,2025-01-25,SKU-3267,True,7.61,USD,0.67,USD,19.4,USD,4.8,USD,Store-66,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00366 ,ORDER00187,True,False,B0E7STG1111,True,Changed mind,Refurbished,Note for condition 57,Poor,UOSS,IOSS-46900,Approved,Automatic,275.75,USD,28.79,USD,0.44,USD,81,Standard,2,0.71,USD,USD,1.55,1,0,2025-01-30,2025-01-24,SKU-2636,True,0.3,USD,0.45,USD,14.74,USD,3.28,USD,Store-23,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00367 ,ORDER00187,True,True,B0E7STG5115,False,Delayed delivery,Club,Note for condition 91,Other,UOSS,IOSS-86984,Rejected,Automatic,390.13,USD,15.22,USD,2.95,USD,8,Standard,6,2.91,USD,USD,0.83,9,3,2025-01-31,2025-01-28,SKU-1363,False,9.81,USD,0.79,USD,6.44,USD,1.72,USD,Store-82,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00368 ,ORDER00187,True,False,B0E7STG7554,True,Changed mind,Club,Note for condition 11,Any,IOSS,IOSS-90169,Approved,Automatic,49.33,USD,19.63,USD,2.27,USD,47,Standard,4,18.73,USD,USD,0.47,6,3,2025-01-30,2025-01-26,SKU-5966,True,2.33,USD,1.18,USD,11.89,USD,0.10,USD,Store-74,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00369 ,ORDER00187,False,False,B0E7STG9214,True,Found cheaper,Collectible,Note for condition 87,Refurbished Warrnty,UOSS,IOSS-15580,Pending,Manual,21.53,USD,15.71,USD,0.62,USD,53,Standard,9,11.74,USD,USD,1.87,10,6,2025-02-01,2025-01-27,SKU-8684,True,1.19,USD,0.53,USD,2.06,USD,4.38,USD,Store-99,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00370 ,ORDER00188,False,False,B0E7STG2624,False,Found cheaper,Used,Note for condition 27,New,IOSS,IOSS-61231,Pending,Automatic,279.28,USD,41.38,USD,3.97,USD,32,Standard,3,14.46,USD,USD,0.25,9,7,2025-01-30,2025-01-27,SKU-5622,False,1.83,USD,1.76,USD,12.87,USD,4.39,USD,Store-4,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00371 ,ORDER00189,False,True,B0E7STG7212,False,Changed mind,Collectible,Note for condition 83,Poor,UOSS,IOSS-15130,Approved,Automatic,208.07,USD,34.7,USD,1.06,USD,3,Standard,2,2.89,USD,USD,2.15,1,0,2025-01-29,2025-01-27,SKU-7466,True,7.11,USD,0.03,USD,5.16,USD,1.52,USD,Store-43,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00372 ,ORDER00189,True,False,B0E7STG6727,False,Changed mind,Refurbished,Note for condition 60,Warranty,UOSS,IOSS-74046,Pending,Manual,437.22,USD,43.81,USD,2.37,USD,43,Standard,3,7.45,USD,USD,0.35,4,4,2025-02-01,2025-01-27,SKU-3347,True,1.72,USD,0.15,USD,13.19,USD,1.66,USD,Store-89,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00373 ,ORDER00189,True,True,B0E7STG6175,False,Found cheaper,New,Note for condition 15,Very Good,IOSS,IOSS-27259,Rejected,Manual,364.41,USD,34.63,USD,5.05,USD,23,Standard,5,3.12,USD,USD,0.86,6,4,2025-01-30,2025-01-26,SKU-9722,False,7.08,USD,0.25,USD,0.26,USD,2.71,USD,Store-82,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00374 ,ORDER00189,True,True,B0E7STG5354,False,Delayed delivery,Used,Note for condition 31,Poor,IOSS,IOSS-17820,Rejected,Manual,63.22,USD,33.11,USD,1.23,USD,25,Standard,1,11.59,USD,USD,1.15,10,7,2025-01-29,2025-01-23,SKU-6280,True,0.9,USD,1.67,USD,7.04,USD,3.99,USD,Store-2,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00375 ,ORDER00189,True,False,B0E7STG2627,True,Changed mind,Refurbished,Note for condition 57,Poor,UOSS,IOSS-46900,Approved,Automatic,24.76,USD,8.92,USD,0.44,USD,81,Standard,2,0.71,USD,USD,1.55,1,0,2025-01-30,2025-01-24,SKU-6499,True,0.3,USD,0.45,USD,14.74,USD,3.28,USD,Store-23,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00376 ,ORDER00190,False,True,B0E7STG2045,True,Found cheaper,Refurbished,Note for condition 58,Club,UOSS,IOSS-99956,Rejected,Manual,271.15,USD,48.71,USD,0.23,USD,86,Standard,7,4.21,USD,USD,4.71,10,1,2025-02-01,2025-01-24,SKU-3316,False,4.99,USD,0.94,USD,12.84,USD,0.46,USD,Store-72,MarketplaceFacilitator,Amazon Services,Phone Case
ITEM00377 ,ORDER00190,False,False,B0E7STG4826,True,Changed mind,Refurbished,Note for condition 56,Acceptable,UOSS,IOSS-98999,Approved,Automatic,361.74,USD,5.66,USD,0.67,USD,46,Standard,10,13.17,USD,USD,2.13,5,5,2025-02-02,2025-01-27,SKU-9327,False,8.81,USD,1.31,USD,14.35,USD,1.95,USD,Store-53,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00378 ,ORDER00190,False,True,B0E7STG4740,False,Found cheaper,Used,Note for condition 36,Refurbished,IOSS,IOSS-98530,Rejected,Manual,394.62,USD,10.32,USD,2.62,USD,64,Standard,1,1.46,USD,USD,3.34,10,4,2025-01-30,2025-01-28,SKU-2238,False,6.49,USD,0.22,USD,19.47,USD,2.06,USD,Store-77,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00379 ,ORDER00190,True,False,B0E7STG5715,True,Changed mind,Collectible,Note for condition 89,Open Box,UOSS,IOSS-41167,Approved,Manual,173.63,USD,9.59,USD,2.09,USD,19,Standard,4,13.17,USD,USD,1.12,8,0,2025-02-01,2025-01-24,SKU-9114,True,3.46,USD,0.08,USD,5.79,USD,2.1,USD,Store-23,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00380 ,ORDER00190,False,False,B0E7STG1328,False,Changed mind,Collectible,Note for condition 85,OEM,UOSS,IOSS-86561,Approved,Automatic,45.61,USD,20.87,USD,3.6,USD,97,Standard,5,2.86,USD,USD,4.33,10,7,2025-01-31,2025-01-28,SKU-7644,False,3.59,USD,0.93,USD,0.93,USD,0.86,USD,Store-74,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00381 ,ORDER00191,True,False,B0E7STG2990,False,Delayed delivery,Club,Note for condition 53,New,UOSS,IOSS-29635,Approved,Automatic,99.63,USD,19.11,USD,2.83,USD,77,Standard,9,10.36,USD,USD,3.69,5,1,2025-01-30,2025-01-26,SKU-4803,False,9.77,USD,1.29,USD,19.81,USD,3.51,USD,Store-89,MarketplaceFacilitator,Amazon Services,Bluetooth Speaker
ITEM00382 ,ORDER00191,False,False,B0E7STG8769,False,Found cheaper,Preorder,Note for condition 65,Other,UOSS,IOSS-35460,Approved,Manual,218.12,USD,27.02,USD,3.45,USD,12,Standard,7,0.06,USD,USD,0.50,6,5,2025-01-29,2025-01-26,SKU-5611,False,2.43,USD,1.13,USD,4.04,USD,0.12,USD,Store-10,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00383 ,ORDER00191,False,False,B0E7STG8004,True,Found cheaper,New,Note for condition 6,OEM,IOSS,IOSS-74555,Pending,Automatic,304.50,USD,29.12,USD,4.82,USD,94,Standard,4,0.37,USD,USD,4.34,4,0,2025-01-31,2025-01-24,SKU-3859,False,3.19,USD,0.41,USD,4.29,USD,0.40,USD,Store-92,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00384 ,ORDER00191,False,False,B0E7STG4159,True,Found cheaper,Used,Note for condition 24,Any,IOSS,IOSS-71047,Rejected,Manual,166.12,USD,7.22,USD,4.81,USD,55,Standard,1,12.24,USD,USD,4.56,2,1,2025-02-02,2025-01-27,SKU-1737,True,0.89,USD,0.45,USD,19.14,USD,3.01,USD,Store-58,MarketplaceFacilitator,Amazon Services,Laptop Stand
ITEM00385 ,ORDER00191,False,False,B0E7STG6339,False,Found cheaper,Preorder,Note for condition 65,Other,UOSS,IOSS-35460,Approved,Manual,238.26,USD,2.36,USD,3.45,USD,12,Standard,7,0.06,USD,USD,0.50,7,5,2025-01-29,2025-01-26,SKU-4896,False,2.43,USD,1.13,USD,4.04,USD,0.12,USD,Store-10,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00386 ,ORDER00192,True,True,B0E7STG5871,True,Found cheaper,Used,Note for condition 43,Acceptable,UOSS,IOSS-60775,Pending,Manual,234.10,USD,18.66,USD,1.02,USD,73,Standard,5,10.05,USD,USD,3.85,5,0,2025-02-01,2025-01-23,SKU-7372,True,6.43,USD,0.66,USD,10.82,USD,4.53,USD,Store-92,MarketplaceFacilitator,Amazon Services,Wireless Mouse
ITEM00387 ,ORDER00192,True,False,B0E7STG3185,False,Delayed delivery,New,Note for condition 10,Open Box,IOSS,IOSS-63914,Pending,Automatic,13.69,USD,42.3,USD,3.88,USD,26,Standard,3,5.29,USD,USD,3.04,6,5,2025-01-31,2025-01-27,SKU-8937,True,8.41,USD,0.04,USD,14.35,USD,0.53,USD,Store-54,MarketplaceFacilitator,Amazon Services,Phone Case
